feature,label_horizon,metric,value,samples
Volatility14,,decay_rate,-0.041764,0
Volatility14,,decay_persistence,0.018165,0
Volatility50,future_return_4,pearson,-0.035116,2680
Volatility50,future_return_4,spearman,-0.039699,2680
Volatility50,future_return_4,q_top_pf,0.710324,268
Volatility50,future_return_4,q_top_wr,0.406716,268
Volatility50,future_return_4,q_bottom_pf,1.545649,268
Volatility50,future_return_4,q_bottom_wr,0.533582,268
Volatility50,future_return_4,rolling_mean_50,0.083412,0
Volatility50,future_return_4,rolling_std_50,0.280443,0
Volatility50,future_return_4,rolling_stability_50,0.645522,0
Volatility50,future_return_4,rolling_mean_100,0.084070,0
Volatility50,future_return_4,rolling_std_100,0.191583,0
Volatility50,future_return_4,rolling_stability_100,0.678731,0
Volatility50,future_return_4,rolling_mean_200,0.060242,0
Volatility50,future_return_4,rolling_std_200,0.142863,0
Volatility50,future_return_4,rolling_stability_200,0.673134,0
Volatility50,future_return_4,regime_trending_low_vol,0.073872,480
Volatility50,future_return_4,regime_trending_high_vol,0.041088,324
Volatility50,future_return_4,regime_ranging_high_vol,-0.073317,480
Volatility50,future_return_4,regime_ranging_low_vol,0.007775,1396
Volatility50,future_return_12,pearson,-0.079758,2680
Volatility50,future_return_12,spearman,-0.085599,2680
Volatility50,future_return_12,q_top_pf,0.478356,268
Volatility50,future_return_12,q_top_wr,0.365672,268
Volatility50,future_return_12,q_bottom_pf,2.485441,268
Volatility50,future_return_12,q_bottom_wr,0.604478,268
Volatility50,future_return_12,rolling_mean_50,0.092989,0
Volatility50,future_return_12,rolling_std_50,0.437187,0
Volatility50,future_return_12,rolling_stability_50,0.569030,0
Volatility50,future_return_12,rolling_mean_100,0.113118,0
Volatility50,future_return_12,rolling_std_100,0.324403,0
Volatility50,future_return_12,rolling_stability_100,0.655224,0
Volatility50,future_return_12,rolling_mean_200,0.089640,0
Volatility50,future_return_12,rolling_std_200,0.253242,0
Volatility50,future_return_12,rolling_stability_200,0.642164,0
Volatility50,future_return_12,regime_trending_low_vol,0.138600,480
Volatility50,future_return_12,regime_trending_high_vol,0.008012,324
Volatility50,future_return_12,regime_ranging_high_vol,-0.126834,480
Volatility50,future_return_12,regime_ranging_low_vol,0.002465,1396
Volatility50,future_return_24,pearson,-0.114797,2680
Volatility50,future_return_24,spearman,-0.100514,2680
Volatility50,future_return_24,q_top_pf,0.353262,268
Volatility50,future_return_24,q_top_wr,0.294776,268
Volatility50,future_return_24,q_bottom_pf,2.928596,268
Volatility50,future_return_24,q_bottom_wr,0.656716,268
Volatility50,future_return_24,rolling_mean_50,0.073336,0
Volatility50,future_return_24,rolling_std_50,0.532901,0
Volatility50,future_return_24,rolling_stability_50,0.548134,0
Volatility50,future_return_24,rolling_mean_100,0.116832,0
Volatility50,future_return_24,rolling_std_100,0.430391,0
Volatility50,future_return_24,rolling_stability_100,0.614552,0
Volatility50,future_return_24,rolling_mean_200,0.111178,0
Volatility50,future_return_24,rolling_std_200,0.332200,0
Volatility50,future_return_24,rolling_stability_200,0.647388,0
Volatility50,future_return_24,regime_trending_low_vol,0.046745,480
Volatility50,future_return_24,regime_trending_high_vol,-0.093226,324
Volatility50,future_return_24,regime_ranging_high_vol,-0.052047,480
Volatility50,future_return_24,regime_ranging_low_vol,0.053404,1396
Volatility50,,decay_peak,0.107655,0
Volatility50,,decay_avg,0.075914,0
Volatility50,,decay_rate,-0.035124,0
Volatility50,,decay_persistence,0.037408,0
EMA20,,composite_score,0.778000,0
ADX14,,composite_score,0.750000,0
Return1,,composite_score,0.738000,0
EMA200,,composite_score,0.688000,0
Return4,,composite_score,0.602000,0
ATR14,,composite_score,0.602000,0
OIZScore30,,composite_score,0.598000,0
VolumeEMA20,,composite_score,0.588000,0
PriceAboveEMA50,,composite_score,0.562000,0
EMA50,,composite_score,0.546000,0
RSI14,,composite_score,0.528000,0
FundingRate,,composite_score,0.526000,0
FundingZScore30,,composite_score,0.500000,0
LiqShortUSD,,composite_score,0.494000,0
OIDelta1Pct,,composite_score,0.484000,0
LiqLongUSD,,composite_score,0.472000,0
PriceAboveEMA20,,composite_score,0.426000,0
Volatility50,,composite_score,0.414000,0
LSRatioRaw,,composite_score,0.388000,0
LiqImbalance,,composite_score,0.380000,0
PriceAboveEMA200,,composite_score,0.376000,0
OIDelta4Pct,,composite_score,0.372000,0
Return12,,composite_score,0.342000,0
LSRatioNormalized,,composite_score,0.332000,0
Volatility14,,composite_score,0.266000,0
OIDelta12Pct,,composite_score,0.248000,0
EMA20,future_return_4,pearson,0.129305,520
EMA20,future_return_4,spearman,0.059731,520
EMA20,future_return_4,q_top_pf,0.152081,52
EMA20,future_return_4,q_top_wr,0.288462,52
EMA20,future_return_4,q_bottom_pf,0.331021,52
EMA20,future_return_4,q_bottom_wr,0.288462,52
EMA20,future_return_4,rolling_mean_50,-0.204156,0
EMA20,future_return_4,rolling_std_50,0.252008,0
EMA20,future_return_4,rolling_stability_50,0.825000,0
EMA20,future_return_4,rolling_mean_100,-0.194583,0
EMA20,future_return_4,rolling_std_100,0.250999,0
EMA20,future_return_4,rolling_stability_100,0.805769,0
EMA20,future_return_4,rolling_mean_200,-0.183896,0
EMA20,future_return_4,rolling_std_200,0.187782,0
EMA20,future_return_4,rolling_stability_200,0.830769,0
EMA20,future_return_4,regime_trending_high_vol,0.000465,91
EMA20,future_return_4,regime_ranging_low_vol,-0.116028,299
EMA20,future_return_4,regime_trending_low_vol,0.135727,65
EMA20,future_return_4,regime_ranging_high_vol,0.052248,65
EMA20,future_return_12,pearson,0.163007,520
EMA20,future_return_12,spearman,0.024820,520
EMA20,future_return_12,q_top_pf,0.022573,52
EMA20,future_return_12,q_top_wr,0.096154,52
EMA20,future_return_12,q_bottom_pf,0.119209,52
EMA20,future_return_12,q_bottom_wr,0.153846,52
EMA20,future_return_12,rolling_mean_50,-0.327531,0
EMA20,future_return_12,rolling_std_50,0.395604,0
EMA20,future_return_12,rolling_stability_50,0.815385,0
EMA20,future_return_12,rolling_mean_100,-0.364943,0
EMA20,future_return_12,rolling_std_100,0.388889,0
EMA20,future_return_12,rolling_stability_100,0.815385,0
EMA20,future_return_12,rolling_mean_200,-0.338276,0
EMA20,future_return_12,rolling_std_200,0.327570,0
EMA20,future_return_12,rolling_stability_200,0.823077,0
EMA20,future_return_12,regime_trending_high_vol,-0.044907,91
EMA20,future_return_12,regime_ranging_low_vol,-0.092329,299
EMA20,future_return_12,regime_trending_low_vol,0.241943,65
EMA20,future_return_12,regime_ranging_high_vol,-0.476800,65
EMA20,future_return_24,pearson,0.180028,520
EMA20,future_return_24,spearman,0.043468,520
EMA20,future_return_24,q_top_pf,0.028531,52
EMA20,future_return_24,q_top_wr,0.153846,52
EMA20,future_return_24,q_bottom_pf,0.022411,52
EMA20,future_return_24,q_bottom_wr,0.038462,52
EMA20,future_return_24,rolling_mean_50,-0.430237,0
EMA20,future_return_24,rolling_std_50,0.466505,0
EMA20,future_return_24,rolling_stability_50,0.821154,0
EMA20,future_return_24,rolling_mean_100,-0.480860,0
EMA20,future_return_24,rolling_std_100,0.426980,0
EMA20,future_return_24,rolling_stability_100,0.828846,0
EMA20,future_return_24,rolling_mean_200,-0.407648,0
EMA20,future_return_24,rolling_std_200,0.379003,0
EMA20,future_return_24,rolling_stability_200,0.801923,0
EMA20,future_return_24,regime_trending_high_vol,-0.144281,91
EMA20,future_return_24,regime_ranging_low_vol,0.027044,299
EMA20,future_return_24,regime_trending_low_vol,0.416076,65
EMA20,future_return_24,regime_ranging_high_vol,-0.637076,65
EMA20,,decay_peak,0.111748,0
EMA20,,decay_avg,0.100060,0
EMA20,,decay_rate,-0.008615,0
EMA20,,decay_persistence,0.093913,0
EMA50,future_return_4,pearson,0.129065,520
EMA50,future_return_4,spearman,0.075575,520
EMA50,future_return_4,q_top_pf,0.152081,52
EMA50,future_return_4,q_top_wr,0.288462,52
EMA50,future_return_4,q_bottom_pf,0.331021,52
EMA50,future_return_4,q_bottom_wr,0.288462,52
EMA50,future_return_4,rolling_mean_50,-0.189423,0
EMA50,future_return_4,rolling_std_50,0.259311,0
EMA50,future_return_4,rolling_stability_50,0.813462,0
EMA50,future_return_4,rolling_mean_100,-0.188292,0
EMA50,future_return_4,rolling_std_100,0.259345,0
EMA50,future_return_4,rolling_stability_100,0.807692,0
EMA50,future_return_4,rolling_mean_200,-0.168584,0
EMA50,future_return_4,rolling_std_200,0.176135,0
EMA50,future_return_4,rolling_stability_200,0.834615,0
EMA50,future_return_4,regime_trending_high_vol,0.016830,91
EMA50,future_return_4,regime_ranging_low_vol,-0.135547,299
EMA50,future_return_4,regime_trending_low_vol,0.177085,65
EMA50,future_return_4,regime_ranging_high_vol,0.068249,65
EMA50,future_return_12,pearson,0.162529,520
EMA50,future_return_12,spearman,0.062324,520
EMA50,future_return_12,q_top_pf,0.022573,52
EMA50,future_return_12,q_top_wr,0.096154,52
EMA50,future_return_12,q_bottom_pf,0.119209,52
EMA50,future_return_12,q_bottom_wr,0.153846,52
EMA50,future_return_12,rolling_mean_50,-0.294849,0
EMA50,future_return_12,rolling_std_50,0.385805,0
EMA50,future_return_12,rolling_stability_50,0.817308,0
EMA50,future_return_12,rolling_mean_100,-0.334659,0
EMA50,future_return_12,rolling_std_100,0.388500,0
EMA50,future_return_12,rolling_stability_100,0.809615,0
EMA50,future_return_12,rolling_mean_200,-0.294656,0
EMA50,future_return_12,rolling_std_200,0.300968,0
EMA50,future_return_12,rolling_stability_200,0.823077,0
EMA50,future_return_12,regime_trending_high_vol,-0.024268,91
EMA50,future_return_12,regime_ranging_low_vol,-0.111691,299
EMA50,future_return_12,regime_trending_low_vol,0.273022,65
EMA50,future_return_12,regime_ranging_high_vol,-0.456276,65
EMA50,future_return_24,pearson,0.180641,520
EMA50,future_return_24,spearman,0.110809,520
EMA50,future_return_24,q_top_pf,0.028531,52
EMA50,future_return_24,q_top_wr,0.153846,52
EMA50,future_return_24,q_bottom_pf,0.022411,52
EMA50,future_return_24,q_bottom_wr,0.038462,52
EMA50,future_return_24,rolling_mean_50,-0.362034,0
EMA50,future_return_24,rolling_std_50,0.461766,0
EMA50,future_return_24,rolling_stability_50,0.780769,0
EMA50,future_return_24,rolling_mean_100,-0.418343,0
EMA50,future_return_24,rolling_std_100,0.430878,0
EMA50,future_return_24,rolling_stability_100,0.821154,0
EMA50,future_return_24,rolling_mean_200,-0.336123,0
EMA50,future_return_24,rolling_std_200,0.348965,0
EMA50,future_return_24,rolling_stability_200,0.796154,0
EMA50,future_return_24,regime_trending_high_vol,-0.150552,91
EMA50,future_return_24,regime_ranging_low_vol,0.044899,299
EMA50,future_return_24,regime_trending_low_vol,0.437385,65
EMA50,future_return_24,regime_ranging_high_vol,-0.616831,65
EMA50,,decay_peak,0.145725,0
EMA50,,decay_avg,0.120157,0
EMA50,,decay_rate,-0.021703,0
EMA50,,decay_persistence,0.102320,0
EMA200,future_return_4,pearson,0.143630,520
EMA200,future_return_4,spearman,0.129003,520
EMA200,future_return_4,q_top_pf,0.152081,52
EMA200,future_return_4,q_top_wr,0.288462,52
EMA200,future_return_4,q_bottom_pf,0.331021,52
EMA200,future_return_4,q_bottom_wr,0.288462,52
EMA200,future_return_4,rolling_mean_50,-0.043228,0
EMA200,future_return_4,rolling_std_50,0.281300,0
EMA200,future_return_4,rolling_stability_50,0.607692,0
EMA200,future_return_4,rolling_mean_100,-0.066215,0
EMA200,future_return_4,rolling_std_100,0.270667,0
EMA200,future_return_4,rolling_stability_100,0.690385,0
EMA200,future_return_4,rolling_mean_200,-0.088874,0
EMA200,future_return_4,rolling_std_200,0.181475,0
EMA200,future_return_4,rolling_stability_200,0.700000,0
EMA200,future_return_4,regime_trending_high_vol,0.054919,91
EMA200,future_return_4,regime_ranging_low_vol,-0.084322,299
EMA200,future_return_4,regime_trending_low_vol,0.217029,65
EMA200,future_return_4,regime_ranging_high_vol,0.078417,65
EMA200,future_return_12,pearson,0.196764,520
EMA200,future_return_12,spearman,0.151864,520
EMA200,future_return_12,q_top_pf,0.022573,52
EMA200,future_return_12,q_top_wr,0.096154,52
EMA200,future_return_12,q_bottom_pf,0.119209,52
EMA200,future_return_12,q_bottom_wr,0.153846,52
EMA200,future_return_12,rolling_mean_50,-0.051811,0
EMA200,future_return_12,rolling_std_50,0.473687,0
EMA200,future_return_12,rolling_stability_50,0.573077,0
EMA200,future_return_12,rolling_mean_100,-0.131834,0
EMA200,future_return_12,rolling_std_100,0.448307,0
EMA200,future_return_12,rolling_stability_100,0.680769,0
EMA200,future_return_12,rolling_mean_200,-0.164662,0
EMA200,future_return_12,rolling_std_200,0.326343,0
EMA200,future_return_12,rolling_stability_200,0.667308,0
EMA200,future_return_12,regime_trending_high_vol,0.037233,91
EMA200,future_return_12,regime_ranging_low_vol,-0.008792,299
EMA200,future_return_12,regime_trending_low_vol,0.298231,65
EMA200,future_return_12,regime_ranging_high_vol,-0.444068,65
EMA200,future_return_24,pearson,0.239204,520
EMA200,future_return_24,spearman,0.232784,520
EMA200,future_return_24,q_top_pf,0.028531,52
EMA200,future_return_24,q_top_wr,0.153846,52
EMA200,future_return_24,q_bottom_pf,0.022411,52
EMA200,future_return_24,q_bottom_wr,0.038462,52
EMA200,future_return_24,rolling_mean_50,-0.035744,0
EMA200,future_return_24,rolling_std_50,0.615085,0
EMA200,future_return_24,rolling_stability_50,0.548077,0
EMA200,future_return_24,rolling_mean_100,-0.161167,0
EMA200,future_return_24,rolling_std_100,0.554667,0
EMA200,future_return_24,rolling_stability_100,0.648077,0
EMA200,future_return_24,rolling_mean_200,-0.174810,0
EMA200,future_return_24,rolling_std_200,0.399280,0
EMA200,future_return_24,rolling_stability_200,0.646154,0
EMA200,future_return_24,regime_trending_high_vol,-0.077381,91
EMA200,future_return_24,regime_ranging_low_vol,0.184185,299
EMA200,future_return_24,regime_trending_low_vol,0.441981,65
EMA200,future_return_24,regime_ranging_high_vol,-0.600089,65
EMA200,,decay_peak,0.235994,0
EMA200,,decay_avg,0.182208,0
EMA200,,decay_rate,-0.049839,0
EMA200,,decay_persistence,0.136317,0
RSI14,future_return_4,pearson,0.051327,520
RSI14,future_return_4,spearman,0.032785,520
RSI14,future_return_4,q_top_pf,0.326629,52
RSI14,future_return_4,q_top_wr,0.346154,52
RSI14,future_return_4,q_bottom_pf,0.622612,52
RSI14,future_return_4,q_bottom_wr,0.519231,52
RSI14,future_return_4,rolling_mean_50,-0.213055,0
RSI14,future_return_4,rolling_std_50,0.224570,0
RSI14,future_return_4,rolling_stability_50,0.813462,0
RSI14,future_return_4,rolling_mean_100,-0.071435,0
RSI14,future_return_4,rolling_std_100,0.205450,0
RSI14,future_return_4,rolling_stability_100,0.603846,0
RSI14,future_return_4,rolling_mean_200,-0.078773,0
RSI14,future_return_4,rolling_std_200,0.168308,0
RSI14,future_return_4,rolling_stability_200,0.698077,0
RSI14,future_return_4,regime_trending_high_vol,-0.031116,91
RSI14,future_return_4,regime_ranging_low_vol,0.111511,299
RSI14,future_return_4,regime_trending_low_vol,-0.009112,65
RSI14,future_return_4,regime_ranging_high_vol,-0.361877,65
RSI14,future_return_12,pearson,0.112695,520
RSI14,future_return_12,spearman,0.116795,520
RSI14,future_return_12,q_top_pf,0.162986,52
RSI14,future_return_12,q_top_wr,0.288462,52
RSI14,future_return_12,q_bottom_pf,0.450095,52
RSI14,future_return_12,q_bottom_wr,0.384615,52
RSI14,future_return_12,rolling_mean_50,-0.282927,0
RSI14,future_return_12,rolling_std_50,0.311854,0
RSI14,future_return_12,rolling_stability_50,0.815385,0
RSI14,future_return_12,rolling_mean_100,-0.093142,0
RSI14,future_return_12,rolling_std_100,0.321156,0
RSI14,future_return_12,rolling_stability_100,0.651923,0
RSI14,future_return_12,rolling_mean_200,-0.126147,0
RSI14,future_return_12,rolling_std_200,0.290165,0
RSI14,future_return_12,rolling_stability_200,0.719231,0
RSI14,future_return_12,regime_trending_high_vol,-0.007504,91
RSI14,future_return_12,regime_ranging_low_vol,0.254149,299
RSI14,future_return_12,regime_trending_low_vol,0.000788,65
RSI14,future_return_12,regime_ranging_high_vol,-0.512087,65
RSI14,future_return_24,pearson,0.166044,520
RSI14,future_return_24,spearman,0.148403,520
RSI14,future_return_24,q_top_pf,0.194598,52
RSI14,future_return_24,q_top_wr,0.326923,52
RSI14,future_return_24,q_bottom_pf,0.297508,52
RSI14,future_return_24,q_bottom_wr,0.384615,52
RSI14,future_return_24,rolling_mean_50,-0.298636,0
RSI14,future_return_24,rolling_std_50,0.462666,0
RSI14,future_return_24,rolling_stability_50,0.725000,0
RSI14,future_return_24,rolling_mean_100,-0.137634,0
RSI14,future_return_24,rolling_std_100,0.445641,0
RSI14,future_return_24,rolling_stability_100,0.615385,0
RSI14,future_return_24,rolling_mean_200,-0.204439,0
RSI14,future_return_24,rolling_std_200,0.394911,0
RSI14,future_return_24,rolling_stability_200,0.769231,0
RSI14,future_return_24,regime_trending_high_vol,0.212589,91
RSI14,future_return_24,regime_ranging_low_vol,0.156508,299
RSI14,future_return_24,regime_trending_low_vol,0.057453,65
RSI14,future_return_24,regime_ranging_high_vol,-0.505670,65
RSI14,,decay_peak,0.157224,0
RSI14,,decay_avg,0.104675,0
RSI14,,decay_rate,-0.057584,0
RSI14,,decay_persistence,0.042056,0
ATR14,future_return_4,pearson,-0.101391,520
ATR14,future_return_4,spearman,-0.115182,520
ATR14,future_return_4,q_top_pf,0.540355,52
ATR14,future_return_4,q_top_wr,0.384615,52
ATR14,future_return_4,q_bottom_pf,0.481987,52
ATR14,future_return_4,q_bottom_wr,0.423077,52
ATR14,future_return_4,rolling_mean_50,0.101895,0
ATR14,future_return_4,rolling_std_50,0.259354,0
ATR14,future_return_4,rolling_stability_50,0.655769,0
ATR14,future_return_4,rolling_mean_100,0.057355,0
ATR14,future_return_4,rolling_std_100,0.201596,0
ATR14,future_return_4,rolling_stability_100,0.590385,0
ATR14,future_return_4,rolling_mean_200,0.024628,0
ATR14,future_return_4,rolling_std_200,0.156761,0
ATR14,future_return_4,rolling_stability_200,0.584615,0
ATR14,future_return_4,regime_trending_high_vol,0.174208,91
ATR14,future_return_4,regime_ranging_low_vol,0.009593,299
ATR14,future_return_4,regime_trending_low_vol,-0.134869,65
ATR14,future_return_4,regime_ranging_high_vol,-0.129364,65
ATR14,future_return_12,pearson,-0.128993,520
ATR14,future_return_12,spearman,-0.125209,520
ATR14,future_return_12,q_top_pf,0.270830,52
ATR14,future_return_12,q_top_wr,0.269231,52
ATR14,future_return_12,q_bottom_pf,0.098745,52
ATR14,future_return_12,q_bottom_wr,0.307692,52
ATR14,future_return_12,rolling_mean_50,0.118104,0
ATR14,future_return_12,rolling_std_50,0.389746,0
ATR14,future_return_12,rolling_stability_50,0.657692,0
ATR14,future_return_12,rolling_mean_100,0.058546,0
ATR14,future_return_12,rolling_std_100,0.291730,0
ATR14,future_return_12,rolling_stability_100,0.594231,0
ATR14,future_return_12,rolling_mean_200,-0.035537,0
ATR14,future_return_12,rolling_std_200,0.211648,0
ATR14,future_return_12,rolling_stability_200,0.544231,0
ATR14,future_return_12,regime_trending_high_vol,0.294750,91
ATR14,future_return_12,regime_ranging_low_vol,0.127196,299
ATR14,future_return_12,regime_trending_low_vol,-0.293485,65
ATR14,future_return_12,regime_ranging_high_vol,0.203906,65
ATR14,future_return_24,pearson,-0.110194,520
ATR14,future_return_24,spearman,-0.090068,520
ATR14,future_return_24,q_top_pf,0.022781,52
ATR14,future_return_24,q_top_wr,0.038462,52
ATR14,future_return_24,q_bottom_pf,0.001199,52
ATR14,future_return_24,q_bottom_wr,0.019231,52
ATR14,future_return_24,rolling_mean_50,0.147876,0
ATR14,future_return_24,rolling_std_50,0.465551,0
ATR14,future_return_24,rolling_stability_50,0.634615,0
ATR14,future_return_24,rolling_mean_100,0.095444,0
ATR14,future_return_24,rolling_std_100,0.387378,0
ATR14,future_return_24,rolling_stability_100,0.634615,0
ATR14,future_return_24,rolling_mean_200,-0.032907,0
ATR14,future_return_24,rolling_std_200,0.255437,0
ATR14,future_return_24,rolling_stability_200,0.546154,0
ATR14,future_return_24,regime_trending_high_vol,0.329261,91
ATR14,future_return_24,regime_ranging_low_vol,0.316986,299
ATR14,future_return_24,regime_trending_low_vol,-0.289836,65
ATR14,future_return_24,regime_ranging_high_vol,0.253814,65
ATR14,,decay_peak,0.127101,0
ATR14,,decay_avg,0.111839,0
ATR14,,decay_rate,0.004078,0
ATR14,,decay_persistence,0.100131,0
ADX14,future_return_4,pearson,-0.140884,520
ADX14,future_return_4,spearman,-0.105043,520
ADX14,future_return_4,q_top_pf,0.357020,52
ADX14,future_return_4,q_top_wr,0.346154,52
ADX14,future_return_4,q_bottom_pf,0.486781,52
ADX14,future_return_4,q_bottom_wr,0.326923,52
ADX14,future_return_4,rolling_mean_50,0.097251,0
ADX14,future_return_4,rolling_std_50,0.267661,0
ADX14,future_return_4,rolling_stability_50,0.642308,0
ADX14,future_return_4,rolling_mean_100,0.096306,0
ADX14,future_return_4,rolling_std_100,0.249559,0
ADX14,future_return_4,rolling_stability_100,0.684615,0
ADX14,future_return_4,rolling_mean_200,0.112797,0
ADX14,future_return_4,rolling_std_200,0.208717,0
ADX14,future_return_4,rolling_stability_200,0.748077,0
ADX14,future_return_4,regime_trending_high_vol,-0.106020,91
ADX14,future_return_4,regime_ranging_low_vol,-0.091946,299
ADX14,future_return_4,regime_trending_low_vol,0.296635,65
ADX14,future_return_4,regime_ranging_high_vol,0.031303,65
ADX14,future_return_12,pearson,-0.200249,520
ADX14,future_return_12,spearman,-0.120044,520
ADX14,future_return_12,q_top_pf,0.125312,52
ADX14,future_return_12,q_top_wr,0.250000,52
ADX14,future_return_12,q_bottom_pf,0.302072,52
ADX14,future_return_12,q_bottom_wr,0.384615,52
ADX14,future_return_12,rolling_mean_50,0.199271,0
ADX14,future_return_12,rolling_std_50,0.436685,0
ADX14,future_return_12,rolling_stability_50,0.659615,0
ADX14,future_return_12,rolling_mean_100,0.216103,0
ADX14,future_return_12,rolling_std_100,0.398058,0
ADX14,future_return_12,rolling_stability_100,0.707692,0
ADX14,future_return_12,rolling_mean_200,0.224066,0
ADX14,future_return_12,rolling_std_200,0.345516,0
ADX14,future_return_12,rolling_stability_200,0.725000,0
ADX14,future_return_12,regime_trending_high_vol,-0.182106,91
ADX14,future_return_12,regime_ranging_low_vol,-0.132334,299
ADX14,future_return_12,regime_trending_low_vol,0.157453,65
ADX14,future_return_12,regime_ranging_high_vol,0.193486,65
ADX14,future_return_24,pearson,-0.241653,520
ADX14,future_return_24,spearman,-0.074543,520
ADX14,future_return_24,q_top_pf,0.012121,52
ADX14,future_return_24,q_top_wr,0.038462,52
ADX14,future_return_24,q_bottom_pf,0.162998,52
ADX14,future_return_24,q_bottom_wr,0.288462,52
ADX14,future_return_24,rolling_mean_50,0.184913,0
ADX14,future_return_24,rolling_std_50,0.553556,0
ADX14,future_return_24,rolling_stability_50,0.623077,0
ADX14,future_return_24,rolling_mean_100,0.263319,0
ADX14,future_return_24,rolling_std_100,0.538175,0
ADX14,future_return_24,rolling_stability_100,0.680769,0
ADX14,future_return_24,rolling_mean_200,0.238668,0
ADX14,future_return_24,rolling_std_200,0.454414,0
ADX14,future_return_24,rolling_stability_200,0.667308,0
ADX14,future_return_24,regime_trending_high_vol,-0.515974,91
ADX14,future_return_24,regime_ranging_low_vol,0.128061,299
ADX14,future_return_24,regime_trending_low_vol,0.009654,65
ADX14,future_return_24,regime_ranging_high_vol,0.379321,65
ADX14,,decay_peak,0.160147,0
ADX14,,decay_avg,0.147069,0
ADX14,,decay_rate,-0.017567,0
ADX14,,decay_persistence,0.122963,0
VolumeEMA20,future_return_4,pearson,-0.112810,520
VolumeEMA20,future_return_4,spearman,-0.127700,520
VolumeEMA20,future_return_4,q_top_pf,0.564310,52
VolumeEMA20,future_return_4,q_top_wr,0.403846,52
VolumeEMA20,future_return_4,q_bottom_pf,0.504932,52
VolumeEMA20,future_return_4,q_bottom_wr,0.423077,52
VolumeEMA20,future_return_4,rolling_mean_50,0.118378,0
VolumeEMA20,future_return_4,rolling_std_50,0.228438,0
VolumeEMA20,future_return_4,rolling_stability_50,0.715385,0
VolumeEMA20,future_return_4,rolling_mean_100,0.053851,0
VolumeEMA20,future_return_4,rolling_std_100,0.171446,0
VolumeEMA20,future_return_4,rolling_stability_100,0.594231,0
VolumeEMA20,future_return_4,rolling_mean_200,0.032596,0
VolumeEMA20,future_return_4,rolling_std_200,0.146618,0
VolumeEMA20,future_return_4,rolling_stability_200,0.555769,0
VolumeEMA20,future_return_4,regime_trending_high_vol,0.186961,91
VolumeEMA20,future_return_4,regime_ranging_low_vol,-0.074581,299
VolumeEMA20,future_return_4,regime_trending_low_vol,-0.044203,65
VolumeEMA20,future_return_4,regime_ranging_high_vol,0.118867,65
VolumeEMA20,future_return_12,pearson,-0.167376,520
VolumeEMA20,future_return_12,spearman,-0.137837,520
VolumeEMA20,future_return_12,q_top_pf,0.228017,52
VolumeEMA20,future_return_12,q_top_wr,0.269231,52
VolumeEMA20,future_return_12,q_bottom_pf,0.102932,52
VolumeEMA20,future_return_12,q_bottom_wr,0.326923,52
VolumeEMA20,future_return_12,rolling_mean_50,0.183024,0
VolumeEMA20,future_return_12,rolling_std_50,0.352097,0
VolumeEMA20,future_return_12,rolling_stability_50,0.690385,0
VolumeEMA20,future_return_12,rolling_mean_100,0.088919,0
VolumeEMA20,future_return_12,rolling_std_100,0.256642,0
VolumeEMA20,future_return_12,rolling_stability_100,0.646154,0
VolumeEMA20,future_return_12,rolling_mean_200,0.015568,0
VolumeEMA20,future_return_12,rolling_std_200,0.214493,0
VolumeEMA20,future_return_12,rolling_stability_200,0.478846,0
VolumeEMA20,future_return_12,regime_trending_high_vol,0.325889,91
VolumeEMA20,future_return_12,regime_ranging_low_vol,-0.003152,299
VolumeEMA20,future_return_12,regime_trending_low_vol,-0.257900,65
VolumeEMA20,future_return_12,regime_ranging_high_vol,0.558788,65
VolumeEMA20,future_return_24,pearson,-0.213255,520
VolumeEMA20,future_return_24,spearman,-0.093243,520
VolumeEMA20,future_return_24,q_top_pf,0.019961,52
VolumeEMA20,future_return_24,q_top_wr,0.038462,52
VolumeEMA20,future_return_24,q_bottom_pf,0.001197,52
VolumeEMA20,future_return_24,q_bottom_wr,0.019231,52
VolumeEMA20,future_return_24,rolling_mean_50,0.165675,0
VolumeEMA20,future_return_24,rolling_std_50,0.445744,0
VolumeEMA20,future_return_24,rolling_stability_50,0.655769,0
VolumeEMA20,future_return_24,rolling_mean_100,0.106514,0
VolumeEMA20,future_return_24,rolling_std_100,0.333840,0
VolumeEMA20,future_return_24,rolling_stability_100,0.640385,0
VolumeEMA20,future_return_24,rolling_mean_200,-0.008112,0
VolumeEMA20,future_return_24,rolling_std_200,0.249472,0
VolumeEMA20,future_return_24,rolling_stability_200,0.523077,0
VolumeEMA20,future_return_24,regime_trending_high_vol,0.148173,91
VolumeEMA20,future_return_24,regime_ranging_low_vol,0.207500,299
VolumeEMA20,future_return_24,regime_trending_low_vol,-0.375917,65
VolumeEMA20,future_return_24,regime_ranging_high_vol,0.590423,65
VolumeEMA20,,decay_peak,0.153249,0
VolumeEMA20,,decay_avg,0.142037,0
VolumeEMA20,,decay_rate,-0.016497,0
VolumeEMA20,,decay_persistence,0.120255,0
PriceAboveEMA20,future_return_4,pearson,0.020108,520
PriceAboveEMA20,future_return_4,spearman,-0.018736,520
PriceAboveEMA20,future_return_4,q_top_pf,0.422983,52
PriceAboveEMA20,future_return_4,q_top_wr,0.384615,52
PriceAboveEMA20,future_return_4,q_bottom_pf,0.570316,52
PriceAboveEMA20,future_return_4,q_bottom_wr,0.442308,52
PriceAboveEMA20,future_return_4,rolling_mean_50,-0.169842,0
